incremental_id,event_type,description,event_date,status,date_reported,id
232,Attempt,Office throw officer money place civil loss day recently start defense.,2007-02-27,Investigating,2012-11-13,673ef5fdbe83ab3ecd001234
233,Theft,Until agree American ground cause sound especially including.,2019-03-26,Closed,2008-03-11,673ef5fde165421110001234
234,Kidnapping,Name serve adult offer suggest eight common that pay cold boy amount.,2006-08-20,Pending,2021-04-27,673ef5fd289dff0766001234
235,Murder,Party them old message food today.,2014-05-07,Pending,2009-07-31,673ef5fd577ef1154f001234
236,Kidnapping,Against heart say act suddenly degree right executive.,2023-08-19,Investigating,2020-11-08,673ef5fd01161aaa0b001234
237,Murder,Sing artist cup security experience serious think why practice education.,2016-08-28,Closed,2014-02-28,673ef5fd539fd53b59001234
238,Kidnapping,Hand most need own edge history can.,2022-03-02,Closed,2006-11-15,673ef5fdac1dd209cb001234
239,Theft,Food of commercial go none play amount report mother color.,2019-08-04,Pending,2014-12-10,673ef5fd555d6702c9001234
240,Murder,Her president today wish career right trip model see where seek onto.,2014-05-10,Pending,2008-05-12,673ef5fd335f535208001234
241,Kidnapping,Against play rich people ready direction race first another language day.,2013-10-24,Closed,2018-08-09,673ef5fdf340f1b1f6001234
242,Kidnapping,Before believe we break road card seven.,2019-07-07,Investigating,2013-08-11,673ef5fde4a6222cdb001234
243,Kidnapping,Call old individual either national new professor such listen food fly enter.,2011-12-25,Pending,2014-10-05,673ef5fdcb70ab3756001234
244,Kidnapping,Participant PM former stand region return real rock cover reason consumer no.,2014-06-18,Closed,2013-06-13,673ef5fd9188905e74001234
245,Theft,Heart miss play which once begin suggest.,2021-04-12,Pending,2015-12-25,673ef5fd0266e33d3f001234
246,Attempt,Better speech project easy much keep dog book sister term provide of write.,2010-07-29,Pending,2015-07-16,673ef5fd38db3aed92001234
247,Attempt,Continue along then recent important name method white policy hand.,2020-06-25,Pending,2009-08-06,673ef5fd3cec07e9ba001234
248,Theft,Onto interest score director light light wish western among than.,2019-01-31,Investigating,2024-03-11,673ef5fd621bf66ddb001234
249,Theft,Memory other role to establish half fact ok.,2021-07-01,Pending,2008-01-31,673ef5fd077e29b11b001234
250,Murder,Miss scientist notice study alone argue research doctor administration.,2006-01-13,Investigating,2022-03-03,673ef5fd6c9882bbac001234
251,Theft,Watch wall hear power them eye traditional explain eight maybe bed hear attention.,2004-12-28,Pending,2015-12-04,673ef5fd19f3cd308f001234
252,Theft,Provide if week language less enough but charge value big before.,2021-03-26,Investigating,2012-05-12,673ef5fd03c6b06952001234
253,Murder,Economic Democrat adult fly place join no significant international consider both wall.,2015-04-02,Pending,2006-05-29,673ef5fdc24cd76e1c001234
254,Murder,Interest rock car practice seat do nature leader start under recognize.,2012-06-17,Pending,2005-02-17,673ef5fdc52f1bd66c001234
255,Kidnapping,Both eight value western plant anything allow deep yet.,2009-12-17,Pending,2015-11-18,673ef5fdfe131d7f5a001234
256,Murder,Five technology society become most perhaps Mrs often trial seek.,2023-11-15,Closed,2008-10-26,673ef5fdf718499c1c001234
257,Theft,And environmental how suggest maybe include again resource concern institution many wait pattern.,2019-11-12,Closed,2021-01-12,673ef5fdd96409bf89001234
258,Kidnapping,Sometimes expect hospital country myself authority.,2011-05-03,Closed,2014-07-11,673ef5fd502e4a1693001234
259,Theft,Doctor environmental indicate half per probably represent test group support.,2021-12-16,Pending,2014-07-02,673ef5fdcfa0860e83001234
260,Kidnapping,Organization purpose recently leader then then stay election arrive.,2006-12-10,Investigating,2010-04-15,673ef5fda4f23670e1001234
261,Murder,Support teach whose century author no when become.,2013-04-15,Pending,2021-12-28,673ef5fdb1a59b315f001234
262,Kidnapping,Other media cold important rule learn necessary culture someone.,2017-05-15,Pending,2008-05-31,673ef5fd36660e5985001234
263,Theft,Collection television drug top moment environmental get can former generation newspaper between collection.,2012-07-21,Investigating,2013-03-20,673ef5fd8c19f571e2001234
264,Attempt,Own decision base nice politics indicate Mrs conference finish.,2005-12-31,Pending,2009-06-24,673ef5fdd6baf65e0b001234
265,Theft,Page school offer agency bank stock open.,2008-02-09,Pending,2011-12-28,673ef5fde56954b4f6001234
266,Murder,Director process whole early wear suddenly red power walk very fine meeting.,2012-02-05,Investigating,2017-01-29,673ef5fdf7664060cc001234
267,Murder,Goal chance human stuff born black present man.,2013-05-08,Closed,2011-02-24,673ef5fdeda80a3d5b001234
268,Attempt,Indicate learn thing call event sort.,2017-05-07,Pending,2014-02-23,673ef5fd8f121ce07d001234
269,Attempt,Girl choose hit candidate meet everybody knowledge today.,2024-02-08,Pending,2006-06-05,673ef5fd06138bc5af001234
270,Theft,Although president thing senior easy sit the citizen though former.,2021-06-15,Pending,2006-12-21,673ef5fd39059724f7001234
271,Murder,Soon work politics today focus level through buy push ten.,2011-02-23,Closed,2024-09-16,673ef5fd7f100b7b36001234
272,Theft,Media will rock market blue truth.,2008-10-15,Pending,2021-11-18,673ef5fd7a614fd06c001234
273,Kidnapping,Various hair provide activity hope audience prepare lot answer put.,2011-10-01,Investigating,2005-03-17,673ef5fd4734ba6f3d001234
274,Attempt,International official event interest just benefit law particularly cause.,2007-06-28,Closed,2024-07-11,673ef5fdd947bf06a8001234
275,Theft,Eat best admit character fear serious effort.,2013-05-17,Closed,2007-12-18,673ef5fd63923f49e5001234
276,Kidnapping,General politics late common fast significant argue social protect pull visit almost.,2014-12-31,Closed,2012-09-29,673ef5fddb8e1af0cb001234
277,Theft,Toward reason threat talk off left end drive trip.,2023-12-26,Closed,2014-12-29,673ef5fd20f07591c6001234
278,Attempt,Father up argue employee team rule majority past chair either later.,2011-10-01,Closed,2023-12-06,673ef5fd07cdfd2337001234
279,Attempt,Modern deep senior school heavy go else soon.,2017-06-25,Investigating,2011-04-09,673ef5fdd395771085001234
280,Murder,Clear area investment have do last director member how what sign happen wonder.,2010-06-05,Investigating,2006-01-30,673ef5fd92c8c96e4c001234
281,Kidnapping,Why cause before dinner language interview away prepare important join.,2008-01-12,Investigating,2013-05-22,673ef5fde3796ae838001234
282,Theft,Argue son lawyer he throw time.,2018-12-23,Pending,2019-03-12,673ef5fd6a9aeddfc6001234
283,Murder,Artist director cut including like smile pressure also subject us notice nation son.,2018-09-09,Pending,2004-12-04,673ef5fd0f49c89d1e001234
284,Murder,Painting among young over yet ask question production me reality white.,2020-11-19,Pending,2005-12-29,673ef5fd46ba9f2a69001234
285,Theft,Rate generation full site whom he staff him field.,2023-05-28,Investigating,2017-12-18,673ef5fd0e01938fc4001234
286,Attempt,Score must network scientist yourself medical give.,2012-06-25,Investigating,2013-05-17,673ef5fd16a5cdae36001234
287,Kidnapping,Third send result picture material win two civil most marriage including employee station be.,2011-03-21,Investigating,2020-06-04,673ef5fd918317b579001234
288,Attempt,Finish prove stay case although billion raise product school serve.,2023-08-24,Pending,2024-02-12,673ef5fd48aedb8880001234
289,Theft,Cell and about animal television business evening technology.,2022-11-21,Pending,2011-01-26,673ef5fd839ab46820001234
290,Murder,Goal difference group system store to cultural.,2007-01-02,Investigating,2008-01-30,673ef5fdf90f2aca5c001234
291,Kidnapping,Call word other cup human apply particular we through believe.,2011-10-30,Investigating,2005-03-12,673ef5fd9c838d2e45001234
292,Attempt,Respond send finally let course our memory reduce this art institution military.,2009-07-31,Closed,2017-08-13,673ef5fd1700002963001234
293,Attempt,Look easy culture sing necessary bill deal the heart traditional stand surface.,2024-03-08,Investigating,2010-05-05,673ef5fd53c3bce66e001234
294,Attempt,Which imagine action good factor deep challenge camera car decide purpose serious.,2020-04-02,Closed,2006-05-03,673ef5fd6883966fd8001234
295,Murder,Experience face second as this woman public travel player population mission once race.,2007-01-31,Investigating,2014-05-27,673ef5fd49182f81e6001234
296,Theft,On hour should data hear debate trade hot rise town class inside dinner.,2010-10-09,Closed,2013-07-22,673ef5fdd296c101da001234
297,Kidnapping,Hold institution itself collection body everything game under enjoy heavy.,2020-12-26,Investigating,2005-03-06,673ef5fd9fd81843ad001234
298,Attempt,Strategy here consumer develop amount whatever sit organization another wrong sort story.,2023-03-17,Closed,2019-03-18,673ef5fd26e359e838001234
299,Kidnapping,Hair work water science your my care school Democrat toward nor well run.,2016-02-05,Pending,2009-03-16,673ef5fdef0d3930a7001234
300,Kidnapping,Too gas her item activity do toward impact sing likely ability.,2019-04-04,Closed,2015-03-25,673ef5fd94f6d7e04a001234
301,Theft,Remember various resource report treat important others.,2009-09-25,Pending,2015-04-02,673ef5fd34ed066df3001234
302,Murder,Country must reflect task open citizen lose behavior charge.,2011-03-22,Closed,2010-12-30,673ef5fd577bcc914f001234
303,Murder,Long Mr offer example case full blood computer agreement expert finally.,2023-11-13,Closed,2019-10-23,673ef5fd11b9842e0a001234
304,Attempt,Perform action sport structure art tend effort.,2018-01-21,Investigating,2016-02-28,673ef5fd37bc2f75bf001234
305,Theft,Key although buy arm newspaper lead.,2011-03-20,Investigating,2019-02-03,673ef5fd496e05e1ae001234
306,Kidnapping,Account inside character almost pick who finish avoid reduce.,2009-12-17,Closed,2018-11-12,673ef5fdb2eb734903001234
307,Murder,Trade air pattern side onto thing together.,2023-04-18,Closed,2005-12-23,673ef5fd8e98d81f82001234
308,Kidnapping,Establish me practice state goal without exist both beyond.,2013-07-10,Pending,2010-08-10,673ef5fda8c88a0055001234
309,Theft,Husband word smile well color at education your girl carry eight.,2005-10-25,Closed,2005-04-25,673ef5fdeddea82ad2001234
310,Murder,Hold available condition hot watch view floor them change mind.,2008-08-17,Pending,2009-09-12,673ef5fd06eb61b839001234
311,Murder,Continue wish cause pick want heavy word practice region painting south ability.,2019-08-24,Closed,2009-03-19,673ef5fd9dfcd5e558001234
312,Murder,Interest force become if attack always economy between.,2005-09-12,Pending,2017-12-24,673ef5fd950a4152c2001234
313,Attempt,Rich produce page each bring find responsibility fear chance someone.,2017-09-10,Investigating,2016-08-20,673ef5fd158f3069a4001234
314,Attempt,Remain theory pick behavior open evening road new open such build as.,2011-05-14,Pending,2021-11-08,673ef5fd758874998f001234
315,Murder,Full sell draw learn late involve each.,2021-08-07,Closed,2015-11-13,673ef5fdad13a2a07c001234
316,Attempt,Report war result word conference treat party later discuss approach will.,2009-09-16,Pending,2012-11-09,673ef5fd3fe94a0023001234
317,Attempt,Difference see heart side weight sit business wear turn prevent under receive mother identify.,2014-02-12,Pending,2008-04-24,673ef5fd5b8add2a5d001234
318,Theft,Information skin my speak determine worker what another.,2005-07-15,Pending,2010-08-17,673ef5fd432aca3a1e001234
319,Theft,Position instead sister voice rather reveal pretty do wear strong.,2007-01-22,Closed,2010-09-16,673ef5fd8d3bba7425001234
320,Kidnapping,Traditional key writer society available loss.,2019-07-20,Investigating,2010-09-14,673ef5fd320722549d001234
321,Theft,Like exactly part occur line great machine practice.,2013-11-25,Closed,2015-05-25,673ef5fdcaf1a3dfb5001234
322,Attempt,Pattern our box speak nothing well something available manager soldier thus house anything.,2019-11-01,Investigating,2022-01-05,673ef5fd5737c6ec2e001234
323,Theft,Environment support to stock talk certainly onto concern loss newspaper bad name.,2007-08-08,Closed,2019-06-29,673ef5fdbc6dc48b74001234
324,Theft,Various cause thousand leg score movie.,2016-07-20,Investigating,2010-01-21,673ef5fdf2fc990265001234
325,Kidnapping,President garden practice will view indeed them surface almost source agree eat in.,2009-06-04,Closed,2006-07-02,673ef5fd89f0fd5c92001234
326,Theft,Trip I country mind defense generation cup care decade trouble less.,2005-04-29,Closed,2006-01-11,673ef5fda666587afd001234
327,Theft,Yeah rule response safe finish hour century.,2009-05-26,Closed,2024-05-08,673ef5fdb83aac23b9001234
328,Kidnapping,Person issue cultural really admit west their speech together everyone.,2022-02-26,Investigating,2023-12-09,673ef5fdcd00692c3b001234
329,Kidnapping,Social rule positive account sea bar today reach teacher pretty wait throughout remain.,2024-10-02,Investigating,2008-08-28,673ef5fd6faa8040da001234
330,Murder,Lose usually action father affect skill home read.,2010-05-05,Pending,2021-12-13,673ef5fdfe73f687e5001234
331,Attempt,Well than point road seem close of level contain beat significant.,2012-08-07,Investigating,2013-05-08,673ef5fd6da37dd313001234
332,Theft,Particularly blood charge forget night different material detail.,2013-04-15,Investigating,2011-03-19,673ef5fdc042f4db68001234
333,Attempt,Still through hot career exactly stock low skin father spring seat view.,2014-10-18,Pending,2009-06-23,673ef5fd310dcbbf4c001234
334,Murder,Second level another family drop federal left quality that both his claim relate.,2005-10-07,Closed,2017-01-13,673ef5fd2f2b265625001234
335,Attempt,Our protect wall pick war popular animal too.,2020-07-15,Closed,2019-12-09,673ef5fdf9b902fc32001234
336,Attempt,Wife foot argue give friend detail discuss question into thus one cell.,2011-10-01,Investigating,2007-10-30,673ef5fd6855456e2f001234
337,Kidnapping,Relate certainly body ball religious large.,2022-07-29,Investigating,2021-09-08,673ef5fd357a6fdf76001234
